date,ticker,entry_price,exit_price,return_pct
2015-03-31,SYK,81.3303,96.0029,18.0407
2015-03-31,CF,41.5888,23.6046,-43.2429
2015-03-31,BA,132.0752,114.8975,-13.006
2015-03-31,COR,83.2909,64.2284,-22.8867
2015-04-30,PM,48.5323,59.7983,23.2133
2015-04-30,MO,24.4733,31.9208,30.4312
2015-04-30,IDXX,62.685,84.35,34.5617
2015-04-30,WSM,28.414,23.2197,-18.2808
2015-04-30,TER,17.0006,17.8351,4.9087
2015-04-30,GWW,207.8505,200.4646,-3.5534
2015-04-30,LMT,138.9433,178.3116,28.3341
2015-04-30,SYK,81.3215,97.542,19.9461
2015-04-30,CF,42.1445,24.9076,-40.8994
2015-04-30,BA,126.1438,122.0119,-3.2756
2015-04-30,COR,83.7525,63.1523,-24.5965
2015-05-31,PM,48.2998,60.1395,24.5131
2015-05-31,MO,25.0356,32.3942,29.3925
2015-05-31,IDXX,67.8,87.57,29.1593
2015-05-31,WSM,30.377,20.9522,-31.026
2015-05-31,TER,19.758,18.7416,-5.1443
2015-05-31,LMT,141.2419,182.5126,29.2198
2015-05-31,CF,46.5397,21.0399,-54.7915
2015-05-31,GWW,202.0341,196.2357,-2.87
2015-05-31,SYK,84.7511,99.4658,17.3623
2015-05-31,BA,124.4546,115.1138,-7.5053
2015-05-31,COR,82.6874,55.8952,-32.4017
2015-06-30,PM,47.1812,62.6212,32.725
2015-06-30,MO,24.1712,35.4046,46.4746
2015-06-30,IDXX,64.14,92.86,44.7771
2015-06-30,TER,18.0205,18.6281,3.372
2015-06-30,CF,47.3529,18.3319,-61.2866
2015-06-30,WSM,31.7913,20.5928,-35.2253
2015-06-30,SYK,84.5598,107.5799,27.2234
2015-06-30,GWW,198.9405,195.2903,-1.8348
2015-06-30,LMT,139.5158,191.7376,37.4308
2015-06-30,COR,78.1181,59.1306,-24.3062
2015-06-30,BA,122.8604,118.5084,-3.5423
2015-07-31,PM,50.3356,61.7224,22.6218
2015-07-31,MO,26.8744,34.7578,29.3339
2015-07-31,WSM,32.8543,21.5114,-34.525
2015-07-31,TER,17.9924,18.6848,3.8484
2015-07-31,GWW,192.2657,188.0717,-2.1814
2015-07-31,CF,43.6107,18.7731,-56.953
2015-07-31,SYK,90.4879,104.3928,15.3666
2015-07-31,IDXX,72.73,93.79,28.9564
2015-07-31,LMT,155.4262,195.2607,25.6292
2015-07-31,COR,77.6847,63.5064,-18.251
2015-07-31,BA,127.6873,121.9669,-4.48
2015-08-31,PM,46.9634,61.5193,30.994
2015-08-31,MO,26.4791,33.9312,28.1433
2015-08-31,WSM,29.5052,20.9386,-29.0343
2015-08-31,TER,16.8527,19.9242,18.2254
2015-08-31,GWW,188.8084,199.3396,5.5777
2015-08-31,SYK,87.285,103.8362,18.9622
2015-08-31,IDXX,71.47,112.68,57.6606
2015-08-31,LMT,152.0938,188.9965,24.2631
2015-08-31,COR,73.6948,65.0822,-11.6869
2015-08-31,BA,116.478,119.1041,2.2545
2015-08-31,CF,42.4925,20.0561,-52.8008
2015-08-31,RMD,45.6882,59.8702,31.0409
2015-09-30,PM,47.2852,60.4703,27.8843
2015-09-30,MO,27.1725,32.7719,20.6069
2015-09-30,WSM,29.6294,20.3181,-31.426
2015-09-30,TER,16.8824,20.4741,21.2749
2015-09-30,SYK,83.5566,104.8477,25.481
2015-09-30,GWW,181.6851,194.3099,6.9488
2015-09-30,IDXX,74.25,112.73,51.8249
2015-09-30,LMT,156.7281,186.4685,18.9757
2015-09-30,COR,69.9747,60.45,-13.6116
2015-09-30,BA,116.7187,121.211,3.8489
2015-09-30,CF,33.2505,18.7833,-43.5097
2015-09-30,RMD,44.8262,58.1645,29.7557
2015-10-31,PM,52.6914,59.9852,13.8423
2015-10-31,MO,30.2045,34.2698,13.4595
2015-10-31,WSM,28.7566,18.5301,-35.5622
2015-10-31,GWW,177.4515,179.8603,1.3574
2015-10-31,TER,18.2978,22.0964,20.7599
2015-10-31,SYK,84.9064,103.893,22.3618
2015-10-31,IDXX,68.62,107.14,56.1352
2015-10-31,LMT,166.1934,191.649,15.3168
2015-10-31,COR,71.0944,52.6225,-25.9822
2015-10-31,BA,131.9781,131.0467,-0.7058
2015-10-31,CF,37.5975,18.521,-50.7387
2015-10-31,RMD,50.6757,53.6579,5.8848
2015-11-30,PM,52.0894,54.9097,5.4143
2015-11-30,MO,28.7709,33.1347,15.1676
2015-11-30,GWW,170.4042,200.4177,17.6131
2015-11-30,WSM,24.6936,21.9619,-11.0624
2015-11-30,TER,19.5358,23.1859,18.6841
2015-11-30,SYK,85.6522,102.3709,19.5192
2015-11-30,IDXX,70.82,117.65,66.1254
2015-11-30,BA,130.4444,139.5907,7.0116
2015-11-30,LMT,166.9065,207.749,24.4703
2015-11-30,RMD,52.675,55.5091,5.3804
2015-11-30,CF,34.3855,22.5798,-34.3332
2015-12-31,PM,53.0216,57.5608,8.5611
2015-12-31,MO,29.3644,35.3656,20.437
2015-12-31,TER,19.4324,24.1559,24.3075
2015-12-31,GWW,172.1462,201.878,17.2713
2015-12-31,NDSN,57.5071,101.6643,76.7856
2015-12-31,WSM,22.7752,19.4001,-14.8193
2015-12-31,SYK,82.8618,108.2908,30.6885
2015-12-31,IDXX,72.92,117.27,60.8201
2015-12-31,LMT,165.3758,195.7579,18.3716
2015-12-31,BA,129.6732,144.3377,11.3088
2015-12-31,RMD,47.4756,56.0237,18.0054
2015-12-31,CF,30.4133,24.5616,-19.2407
2016-01-31,PM,54.2882,60.4801,11.4057
2016-01-31,TER,18.2666,26.99,47.7556
2016-01-31,MO,30.8274,37.2275,20.7613
2016-01-31,GWW,167.1328,219.5407,31.3571
2016-01-31,NDSN,54.1723,103.0072,90.1471
2016-01-31,SYK,88.3984,111.6532,26.3069
2016-01-31,WSM,20.2832,19.4766,-3.9766
2016-01-31,IDXX,70.14,122.33,74.4083
2016-01-31,LMT,160.692,196.8466,22.4993
2016-01-31,BA,107.7366,151.5137,40.6335
2016-01-31,CF,22.3573,27.5343,23.1559
2016-01-31,RMD,50.1372,60.9805,21.6273
2016-02-29,MO,31.0594,39.1836,26.1568
2016-02-29,PM,54.9033,68.7974,25.3064
2016-02-29,GWW,185.4033,216.5721,16.8113
2016-02-29,SYK,89.0492,116.1996,30.4892
2016-02-29,BIIB,259.42,288.6,11.2482
2016-02-29,INTC,23.5912,29.7642,26.1664
2016-02-29,TER,17.9955,27.1114,50.657
2016-02-29,BA,106.9686,168.5364,57.5569
2016-02-29,WSM,20.4599,19.6302,-4.0555
2016-02-29,NDSN,64.4898,109.1595,69.2663
2016-02-29,IDXX,73.16,144.94,98.1137
2016-02-29,LMT,165.5817,210.2291,26.964
2016-02-29,CF,27.4609,24.719,-9.9849
2016-02-29,RMD,50.5889,65.3484,29.1753
2016-02-29,POOL,70.5814,102.1919,44.7859
2016-03-31,MO,31.8953,37.6535,18.0534
2016-03-31,PM,59.7922,71.6848,19.89
2016-03-31,GWW,199.5329,203.2962,1.886
2016-03-31,SYK,96.0029,119.3748,24.345
2016-03-31,BIIB,260.32,273.42,5.0323
2016-03-31,INTC,25.7917,29.6573,14.9879
2016-03-31,BA,114.8975,165.385,43.9413
2016-03-31,WSM,21.4925,21.6623,0.7896
2016-03-31,NDSN,68.422,111.7057,63.2599
2016-03-31,TER,20.3628,29.6472,45.5948
2016-03-31,IDXX,78.32,154.61,97.4081
2016-03-31,LMT,169.9631,211.0335,24.1643
2016-03-31,CF,23.6046,23.0904,-2.1783
2016-03-31,RMD,51.3979,65.294,27.0364
2016-03-31,POOL,77.393,106.5869,37.7216
2016-04-30,MO,31.9208,37.8433,18.5539
2016-04-30,PM,59.7983,70.3768,17.6904
2016-04-30,GWW,200.4646,168.3071,-16.0415
2016-04-30,BIIB,274.99,271.21,-1.3746
2016-04-30,TER,17.8351,33.6224,88.5175
2016-04-30,INTC,24.1413,29.7231,23.1211
2016-04-30,SYK,97.542,123.6548,26.7708
2016-04-30,NDSN,69.0429,113.8518,64.9
2016-04-30,WSM,23.2197,21.9919,-5.2879
2016-04-30,IDXX,84.35,167.73,98.85
2016-04-30,BA,122.0119,172.8379,41.6566
2016-04-30,LMT,178.3116,212.4925,19.1691
2016-04-30,CF,24.9076,21.0371,-15.5396
2016-04-30,RMD,49.6022,61.6832,24.3556
2016-04-30,POOL,77.1019,106.8459,38.5774
2016-05-31,MO,32.3942,39.7729,22.778
2016-05-31,PM,60.1395,76.0659,26.4824
2016-05-31,GWW,196.2357,151.4818,-22.8062
2016-05-31,SYK,99.4658,129.6302,30.3264
2016-05-31,BIIB,289.73,247.77,-14.4825
2016-05-31,BA,115.1138,176.7995,53.5866
2016-05-31,WSM,20.9522,19.7988,-5.5052
2016-05-31,INTC,25.4033,29.9111,17.7447
2016-05-31,IDXX,87.57,168.39,92.2919
2016-05-31,NDSN,78.481,105.6122,34.5704
2016-05-31,TER,18.7416,33.9561,81.1801
2016-05-31,LMT,182.5126,223.1351,22.2574
2016-05-31,CF,21.0399,21.3953,1.6895
2016-05-31,RMD,52.7727,64.8167,22.8225
2016-05-31,POOL,81.0506,106.7366,31.6913
2016-06-30,MO,35.4046,39.5817,11.7981
2016-06-30,PM,62.6212,75.2144,20.1101
2016-06-30,GWW,195.2903,158.7358,-18.718
2016-06-30,BIIB,241.82,271.36,12.2157
2016-06-30,INTC,26.3764,27.9479,5.9583
2016-06-30,SYK,107.5799,126.2243,17.3308
2016-06-30,NDSN,75.4403,110.5702,46.5665
2016-06-30,TER,18.6281,28.6836,53.9802
2016-06-30,IDXX,92.86,161.42,73.8316
2016-06-30,BA,118.5084,186.3353,57.2338
2016-06-30,WSM,20.5928,19.7337,-4.1718
2016-06-30,LMT,191.7376,220.3413,14.9182
2016-06-30,CF,18.3319,22.2384,21.3099
2016-06-30,RMD,56.4988,70.9884,25.646
2016-06-30,POOL,83.228,105.339,26.5667
2016-07-31,MO,34.7578,34.5324,-0.6485
2016-07-31,PM,61.7224,74.7405,21.0913
2016-07-31,GWW,188.0717,146.6106,-22.0454
2016-07-31,BIIB,289.93,289.59,-0.1173
2016-07-31,SYK,104.3928,133.7915,28.1616
2016-07-31,INTC,28.0329,29.3809,4.8087
2016-07-31,BA,121.9669,228.4645,87.3169
2016-07-31,TER,18.6848,33.0391,76.8231
2016-07-31,NDSN,79.663,115.7469,45.2957
2016-07-31,IDXX,93.79,166.46,77.4816
2016-07-31,WSM,21.5114,19.0584,-11.403
2016-07-31,LMT,195.2607,231.866,18.7469
2016-07-31,CF,18.7731,23.344,24.348
2016-07-31,POOL,90.5303,96.872,7.0051
2016-07-31,RMD,61.5473,70.3047,14.2288
2016-08-31,MO,33.9312,33.6979,-0.6875
2016-08-31,PM,61.5193,74.8814,21.7202
2016-08-31,GWW,199.3396,144.0541,-27.7343
2016-08-31,BIIB,305.63,316.56,3.5762
2016-08-31,NDSN,89.3476,99.8539,11.759
2016-08-31,SYK,103.8362,128.58,23.8297
2016-08-31,INTC,29.08,29.2677,0.6455
2016-08-31,BA,119.1041,227.173,90.7349
2016-08-31,TER,19.9242,34.0134,70.714
2016-08-31,WSM,20.9386,18.8819,-9.8223
2016-08-31,IDXX,112.68,155.43,37.9393
2016-08-31,JKHY,77.6497,92.8807,19.615
2016-08-31,LMT,188.9965,243.8307,29.0134
2016-08-31,CF,20.0561,23.2847,16.098
2016-08-31,POOL,89.56,89.6232,0.0705
2016-09-30,MO,32.7719,34.0682,3.9554
2016-09-30,PM,60.4703,71.7683,18.6835
2016-09-30,GWW,194.3099,159.2774,-18.0292
2016-09-30,NDSN,90.162,108.2588,20.0714
2016-09-30,BIIB,313.03,313.12,0.0288
2016-09-30,SYK,104.8477,129.5618,23.5714
2016-09-30,INTC,30.587,31.7797,3.8992
2016-09-30,IDXX,112.73,155.49,37.9313
2016-09-30,BA,121.211,240.965,98.7979
2016-09-30,TER,20.4741,35.6886,74.3109
2016-09-30,WSM,20.3181,20.4664,0.7299
2016-09-30,JKHY,76.3617,92.9122,21.6738
2016-09-30,LMT,186.4685,247.743,32.8605
2016-09-30,CF,18.7833,28.2405,50.3488
2016-09-30,POOL,83.922,97.2469,15.8776
2016-10-31,PM,59.9852,67.6501,12.778
2016-10-31,MO,34.2698,34.498,0.6657
2016-10-31,GWW,179.8603,175.1829,-2.6005
2016-10-31,BIIB,280.18,311.66,11.2356
2016-10-31,INTC,28.2535,37.9637,34.3681
2016-10-31,SYK,103.893,141.2845,35.9904
2016-10-31,NDSN,90.6145,115.741,27.729
2016-10-31,AZO,742.16,589.5,-20.5697
2016-10-31,IDXX,107.14,166.17,55.0961
2016-10-31,BA,131.0467,244.5385,86.6042
2016-10-31,TER,22.0964,41.048,85.7676
2016-10-31,WSM,18.5301,21.3381,15.1539
2016-10-31,LMT,191.649,246.0424,28.3818
2016-10-31,JKHY,72.3183,99.5469,37.6511
2016-10-31,CF,18.521,30.5055,64.7073
2016-10-31,POOL,82.1995,108.5835,32.0974
2016-11-30,MO,33.1347,36.4372,9.9667
2016-11-30,PM,54.9097,66.4282,20.9772
2016-11-30,GWW,200.4177,197.3296,-1.5408
2016-11-30,SYK,102.3709,142.3154,39.0195
2016-11-30,BIIB,294.07,322.17,9.5555
2016-11-30,NDSN,96.5873,117.2667,21.41
2016-11-30,INTC,28.3286,37.643,32.8797
2016-11-30,BA,139.5907,263.7885,88.9728
2016-11-30,IDXX,117.65,156.41,32.9452
2016-11-30,TER,23.1859,38.7952,67.3223
2016-11-30,AZO,783.18,686.76,-12.3113
2016-11-30,WSM,21.9619,21.1562,-3.6687
2016-11-30,LMT,207.749,256.3917,23.4142
2016-11-30,JKHY,77.4008,104.5191,35.0362
2016-11-30,CF,22.5798,30.3395,34.3654
2016-11-30,POOL,89.6307,113.3018,26.4097
2016-12-31,MO,35.3656,38.706,9.4452
2016-12-31,GWW,201.878,210.6508,4.3456
2016-12-31,PM,57.5608,68.9858,19.8485
2016-12-31,SYK,108.2908,141.6851,30.8375
2016-12-31,BIIB,283.58,318.57,12.3387
2016-12-31,AZO,789.79,711.37,-9.9292
2016-12-31,IDXX,117.27,156.38,33.3504
2016-12-31,BA,144.3377,281.0471,94.715
2016-12-31,INTC,29.6104,38.7511,30.8702
2016-12-31,TER,24.1559,40.1372,66.1589
2016-12-31,WSM,19.4001,21.3795,10.203
2016-12-31,LMT,195.7579,257.9423,31.766
2016-12-31,JKHY,79.4961,106.0055,33.3468
2016-12-31,CF,24.5616,34.4446,40.2377
2016-12-31,POOL,92.9536,116.918,25.781
2017-01-31,MO,37.2275,38.126,2.4135
2017-01-31,PM,60.4801,70.0174,15.7694
2017-01-31,GWW,219.5407,240.4406,9.5198
2017-01-31,BIIB,277.24,347.81,25.4545
2017-01-31,BA,151.5137,337.7121,122.892
2017-01-31,SYK,111.6532,150.4146,34.7159
2017-01-31,INTC,30.0594,40.4133,34.445
2017-01-31,AZO,724.98,765.44,5.5808
2017-01-31,IDXX,122.33,187.04,52.8979
2017-01-31,TER,26.99,43.9429,62.8121
2017-01-31,WSM,19.4766,21.3361,9.5471
2017-01-31,LMT,196.8466,285.0984,44.8328
2017-01-31,CF,27.5343,34.3637,24.8032
2017-01-31,JKHY,80.3915,112.9843,40.5426
2017-01-31,POOL,94.0405,121.9591,29.6878
2017-02-28,FAST,9.8318,11.0558,12.45
2017-02-28,MO,39.1836,34.1205,-12.9215
2017-02-28,GWW,216.5721,234.3694,8.2178
2017-02-28,PM,68.7974,67.6146,-1.7193
2017-02-28,BIIB,288.6,288.99,0.1351
2017-02-28,ORLY,18.114,16.2793,-10.1284
2017-02-28,IDXX,144.94,187.23,29.1776
2017-02-28,SYK,116.1996,148.3833,27.6969
2017-02-28,AZO,736.55,664.72,-9.7522
2017-02-28,TER,27.1114,43.6102,60.8554
2017-02-28,WSM,19.6302,21.5568,9.8149
2017-02-28,LMT,210.2291,284.7521,35.4485
2017-02-28,JKHY,84.2398,106.6436,26.5953
2017-02-28,CF,24.719,33.6465,36.1163
2017-02-28,POOL,102.1919,124.475,21.8051
2017-03-31,FAST,10.1207,11.0296,8.9807
2017-03-31,MO,37.6535,34.1404,-9.3302
2017-03-31,PM,71.6848,65.6048,-8.4815
2017-03-31,BIIB,273.42,273.82,0.1463
2017-03-31,GWW,203.2962,252.9362,24.4176
2017-03-31,ORLY,17.9893,16.492,-8.3234
2017-03-31,AZO,723.05,648.69,-10.2842
2017-03-31,IDXX,154.61,191.39,23.7889
2017-03-31,SYK,119.3748,147.6864,23.7166
2017-03-31,WSM,21.6623,21.9733,1.4359
2017-03-31,LMT,211.0335,273.0288,29.377
2017-03-31,JKHY,83.6379,109.962,31.4739
2017-03-31,CF,23.0904,30.7828,33.3142
2017-03-31,POOL,106.5869,132.2001,24.0303
2017-03-31,TER,29.6472,43.908,48.1017
2017-04-30,FAST,8.8423,10.1749,15.0711
2017-04-30,MO,37.8433,30.7384,-18.7745
2017-04-30,PM,70.3768,54.1207,-23.0988
2017-04-30,GWW,168.3071,252.1118,49.7927
2017-04-30,BIIB,271.21,273.6,0.8812
2017-04-30,ORLY,16.5433,17.0713,3.1916
2017-04-30,AZO,692.19,624.52,-9.7762
2017-04-30,SYK,123.6548,155.4874,25.7431
2017-04-30,IDXX,167.73,194.49,15.9542
2017-04-30,WSM,21.9919,20.0833,-8.6784
2017-04-30,LMT,212.4925,259.2211,21.9907
2017-04-30,JKHY,87.0697,108.6256,24.7571
2017-04-30,POOL,106.8459,125.5005,17.4594
