date,ticker,entry_price,exit_price,return_pct
2023-05-31,AZO,2386.8401,2493.3601,4.4628
2023-05-31,WSM,53.9342,59.4602,10.2458
2023-05-31,LII,267.4925,317.6682,18.7578
2023-05-31,ADBE,417.79,488.99,17.042
2023-05-31,GILD,69.4992,70.2886,1.1359
2023-05-31,GWW,632.5231,768.5456,21.5048
2023-05-31,TGT,117.2013,118.0695,0.7408
2023-05-31,DPZ,277.3368,323.7393,16.7314
2023-05-31,TXN,159.2732,164.8974,3.5312
2023-05-31,CL,69.29,71.768,3.5762
2023-05-31,CF,57.4318,64.8173,12.8597
2023-05-31,HSY,238.0868,228.919,-3.8506
2023-05-31,LMT,412.3775,427.5813,3.6869
2023-05-31,TEL,117.5244,134.489,14.435
2023-05-31,CTAS,114.951,121.0231,5.2823
2023-06-30,BBY,71.5892,72.5501,1.3423
2023-06-30,TSCO,42.1578,42.7088,1.3071
2023-06-30,ORLY,63.6867,61.7193,-3.0891
2023-06-30,LOW,212.87,221.9964,4.2873
2023-06-30,PM,86.5615,88.4236,2.1512
2023-06-30,ADBE,488.99,546.17,11.6935
2023-06-30,AZO,2493.3601,2481.72,-0.4668
2023-06-30,GILD,70.2886,69.4405,-1.2067
2023-06-30,LII,317.6682,357.9723,12.6875
2023-06-30,WSM,59.4602,66.3278,11.5499
2023-06-30,TXN,164.8974,166.0375,0.6914
2023-06-30,GWW,768.5456,719.7189,-6.3531
2023-06-30,TGT,118.0695,122.1603,3.4647
2023-06-30,HSY,228.919,212.0595,-7.3648
2023-06-30,DPZ,323.7393,381.1399,17.7305
2023-06-30,CL,71.768,71.4904,-0.3868
2023-06-30,CF,64.8173,76.638,18.2368
2023-06-30,LMT,427.5813,414.5694,-3.0431
2023-06-30,TEL,134.489,137.6843,2.3759
2023-06-30,CTAS,121.0231,122.2307,0.9978
2023-07-31,TSCO,42.7088,41.8658,-1.9739
2023-07-31,BBY,72.5501,66.7845,-7.947
2023-07-31,ORLY,61.7193,62.6467,1.5025
2023-07-31,LOW,221.9964,218.4049,-1.6178
2023-07-31,PM,88.4236,85.1782,-3.6703
2023-07-31,ADBE,546.17,559.34,2.4113
2023-07-31,AZO,2481.72,2531.3301,1.999
2023-07-31,GILD,69.4405,69.7505,0.4465
2023-07-31,LII,357.9723,368.1907,2.8545
2023-07-31,GWW,719.7189,697.8101,-3.0441
2023-07-31,WSM,66.3278,67.5525,1.8465
2023-07-31,TXN,166.0375,155.0237,-6.6333
2023-07-31,LMT,414.5694,419.188,1.1141
2023-07-31,TGT,122.1603,114.2516,-6.4741
2023-07-31,CL,71.4904,68.8749,-3.6586
2023-07-31,HSY,212.0595,198.0541,-6.6045
2023-07-31,DPZ,381.1399,372.1671,-2.3542
2023-07-31,TEL,137.6843,127.6151,-7.3133
2023-07-31,JNJ,154.3666,150.0579,-2.7912
2023-07-31,CTAS,122.2307,123.0884,0.7017
2023-08-31,TSCO,41.8658,38.9055,-7.0709
2023-08-31,BBY,66.7845,61.4682,-7.9604
2023-08-31,ORLY,62.6467,60.5907,-3.2819
2023-08-31,LOW,218.4049,196.9511,-9.823
2023-08-31,PM,85.1782,83.2472,-2.2671
2023-08-31,ADBE,559.34,509.9,-8.839
2023-08-31,GILD,69.7505,69.0156,-1.0537
2023-08-31,AZO,2531.3301,2539.99,0.3421
2023-08-31,LII,368.1907,365.8749,-0.629
2023-08-31,WSM,67.5525,74.346,10.0566
2023-08-31,GWW,697.8101,676.02,-3.1226
2023-08-31,TXN,155.0237,146.6757,-5.385
2023-08-31,DPZ,372.1671,365.0096,-1.9232
2023-08-31,TGT,114.2516,99.8246,-12.6274
2023-08-31,TEL,127.6151,119.0746,-6.6924
2023-08-31,HSY,198.0541,184.4302,-6.8789
2023-08-31,CL,68.8749,66.6625,-3.2122
2023-08-31,LMT,419.188,382.36,-8.7855
2023-08-31,IDXX,511.41,437.27,-14.4972
2023-08-31,POOL,349.2472,340.1721,-2.5985
2023-09-30,BBY,61.4682,59.1234,-3.8146
2023-09-30,TSCO,38.9055,36.8955,-5.1662
2023-09-30,ORLY,60.5907,62.0293,2.3744
2023-09-30,LOW,196.9511,181.6466,-7.7707
2023-09-30,PM,83.2472,80.172,-3.6941
2023-09-30,ADBE,509.9,532.06,4.346
2023-09-30,GILD,69.0156,72.331,4.8038
2023-09-30,LII,365.8749,362.0641,-1.0416
2023-09-30,WSM,74.346,72.2832,-2.7747
2023-09-30,AZO,2539.99,2477.1299,-2.4748
2023-09-30,GWW,676.02,713.1412,5.4911
2023-09-30,DPZ,365.0096,326.6576,-10.5071
2023-09-30,TXN,146.6757,132.1951,-9.8725
2023-09-30,TEL,119.0746,113.5995,-4.5981
2023-09-30,CL,66.6625,70.8866,6.3365
2023-09-30,HSY,184.4302,172.6959,-6.3625
2023-09-30,LMT,382.36,425.0689,11.1698
2023-09-30,TGT,99.8246,100.0232,0.199
2023-09-30,CIEN,47.26,42.2,-10.7067
2023-09-30,IDXX,437.27,399.47,-8.6445
2023-10-31,BBY,59.1234,62.7689,6.1658
2023-10-31,TSCO,36.8955,39.1008,5.977
2023-10-31,ORLY,62.0293,65.492,5.5823
2023-10-31,LOW,181.6466,189.5198,4.3344
2023-10-31,PM,80.172,83.9486,4.7106
2023-10-31,ADBE,532.06,611.01,14.8386
2023-10-31,WSM,72.2832,90.2289,24.8269
2023-10-31,AZO,2477.1299,2609.9299,5.361
2023-10-31,LII,362.0641,397.3579,9.7479
2023-10-31,TXN,132.1951,142.1557,7.5347
2023-10-31,GWW,713.1412,770.0447,7.9793
2023-10-31,DPZ,326.6576,378.5967,15.9002
2023-10-31,GILD,72.331,70.5443,-2.4701
2023-10-31,POOL,301.646,332.8945,10.3593
2023-10-31,TEL,113.5995,126.8431,11.6582
2023-10-31,HSY,172.6959,174.2828,0.9189
2023-10-31,TGT,100.0232,122.0574,22.0291
2023-10-31,CL,70.8866,74.3309,4.8589
2023-10-31,IDXX,399.47,465.82,16.6095
2023-10-31,JNJ,137.6768,144.692,5.0954
2023-11-30,TSCO,39.1008,41.4159,5.9209
2023-11-30,BBY,62.7689,70.1355,11.7361
2023-11-30,ORLY,65.492,63.3387,-3.2879
2023-11-30,PM,83.9486,85.7663,2.1653
2023-11-30,LOW,189.5198,212.1291,11.9298
2023-11-30,ADBE,611.01,596.6,-2.3584
2023-11-30,AZO,2609.9299,2585.6101,-0.9318
2023-11-30,WSM,90.2289,97.08,7.5931
2023-11-30,LII,397.3579,438.3572,10.318
2023-11-30,GILD,70.5443,75.2853,6.7205
2023-11-30,GWW,770.0447,811.672,5.4058
2023-11-30,TEL,126.8431,136.0417,7.2519
2023-11-30,CL,74.3309,75.2179,1.1934
2023-11-30,LMT,421.6303,426.7809,1.2216
2023-11-30,POOL,332.8945,382.15,14.7961
2023-11-30,TXN,142.1557,158.6789,11.6233
2023-11-30,HSY,174.2828,172.9102,-0.7876
2023-11-30,TGT,122.0574,129.9111,6.4345
2023-11-30,DPZ,378.5967,398.43,5.2386
2023-11-30,CIEN,45.85,45.01,-1.8321
2023-12-31,TSCO,41.4159,43.2591,4.4505
2023-12-31,BBY,70.1355,64.9479,-7.3965
2023-12-31,ORLY,63.3387,68.2033,7.6804
2023-12-31,PM,85.7663,82.8217,-3.4333
2023-12-31,LOW,212.1291,203.8939,-3.8822
2023-12-31,AZO,2585.6101,2762.1299,6.827
2023-12-31,ADBE,596.6,617.78,3.5501
2023-12-31,WSM,97.08,93.4559,-3.7331
2023-12-31,LII,438.3572,419.3936,-4.3261
2023-12-31,GWW,811.672,877.2469,8.079
2023-12-31,GILD,75.2853,72.7296,-3.3947
2023-12-31,TEL,136.0417,137.6781,1.2029
2023-12-31,TGT,129.9111,126.8645,-2.3452
2023-12-31,TXN,158.6789,150.2297,-5.3247
2023-12-31,DPZ,398.43,411.9517,3.3937
2023-12-31,POOL,382.15,355.8306,-6.8872
2023-12-31,CL,75.2179,79.9295,6.2639
2023-12-31,LMT,426.7809,404.3421,-5.2577
2023-12-31,HSY,172.9102,179.4949,3.8082
2023-12-31,JNJ,146.638,148.6587,1.3781
2024-01-31,TSCO,43.2591,49.2092,13.7544
2024-01-31,BBY,64.9479,72.465,11.574
2024-01-31,ORLY,68.2033,72.4947,6.292
2024-01-31,LOW,203.8939,230.5541,13.0756
2024-01-31,PM,82.8217,82.0104,-0.9797
2024-01-31,ADBE,617.78,560.28,-9.3075
2024-01-31,AZO,2762.1299,3006.02,8.8298
2024-01-31,WSM,93.4559,113.8201,21.7902
2024-01-31,LII,419.3936,461.5622,10.0546
2024-01-31,GILD,72.7296,67.0049,-7.8712
2024-01-31,GWW,877.2469,955.3395,8.902
2024-01-31,DPZ,411.9517,433.3408,5.1921
2024-01-31,TEL,137.6781,139.5813,1.3824
2024-01-31,TXN,150.2297,156.9944,4.5029
2024-01-31,CL,79.9295,82.1319,2.7553
2024-01-31,CF,71.2151,76.6262,7.5982
2024-01-31,TGT,126.8645,140.5221,10.7655
2024-01-31,LMT,404.3421,406.1989,0.4592
2024-01-31,POOL,355.8306,381.5845,7.2377
2024-01-31,HSY,179.4949,175.5315,-2.2081
2024-02-29,TSCO,49.2092,50.641,2.9097
2024-02-29,BBY,72.465,74.3892,2.6554
2024-02-29,ORLY,72.4947,75.2587,3.8127
2024-02-29,LOW,230.5541,244.0231,5.842
2024-02-29,AZO,3006.02,3151.6499,4.8446
2024-02-29,PM,82.0104,84.6827,3.2586
2024-02-29,ADBE,560.28,504.6,-9.9379
2024-02-29,GWW,955.3395,998.3634,4.5035
2024-02-29,TEL,139.5813,141.2147,1.1703
2024-02-29,DPZ,433.3408,481.8542,11.1952
2024-02-29,CL,82.1319,85.4828,4.08
2024-02-29,GILD,67.0049,68.7709,2.6357
2024-02-29,POOL,381.5845,387.7942,1.6273
2024-02-29,STLD,129.598,144.0107,11.1211
2024-02-29,HSY,175.5315,181.6777,3.5015
2024-02-29,WSM,113.8201,153.4466,34.8151
2024-02-29,JNJ,152.1252,149.1182,-1.9767
2024-02-29,TGT,140.5221,162.8428,15.8841
2024-02-29,KO,56.1858,57.7298,2.748
2024-02-29,CIEN,56.98,49.45,-13.2152
2024-03-31,TSCO,50.641,52.8391,4.3405
2024-03-31,BBY,74.3892,66.7807,-10.228
2024-03-31,ORLY,75.2587,67.5507,-10.242
2024-03-31,LOW,244.0231,219.4511,-10.0696
2024-03-31,ADBE,504.6,462.83,-8.2778
2024-03-31,AZO,3151.6499,2956.3999,-6.1952
2024-03-31,PM,84.6827,87.7514,3.6237
2024-03-31,STLD,144.0107,126.4162,-12.2175
2024-03-31,GWW,998.3634,904.1995,-9.4318
2024-03-31,WSM,153.4466,139.1439,-9.321
2024-03-31,POOL,387.7942,348.4189,-10.1537
2024-03-31,TEL,141.2147,137.5589,-2.5888
2024-03-31,CL,85.4828,87.7641,2.6686
2024-03-31,DPZ,481.8542,513.2647,6.5187
2024-03-31,HSY,181.6777,181.1359,-0.2982
2024-03-31,GILD,68.7709,61.2132,-10.9897
2024-03-31,JNJ,149.1182,136.2981,-8.5973
2024-03-31,CIEN,49.45,46.23,-6.5116
2024-03-31,LII,479.8433,454.9655,-5.1846
2024-03-31,KO,57.7298,58.2865,0.9644
2024-04-30,TSCO,52.8391,55.4168,4.8785
2024-04-30,BBY,66.7807,76.9193,15.182
2024-04-30,ORLY,67.5507,64.2173,-4.9346
2024-04-30,LOW,219.4511,213.002,-2.9387
2024-04-30,ADBE,462.83,444.76,-3.9042
2024-04-30,AZO,2956.3999,2769.9399,-6.307
2024-04-30,PM,87.7514,93.7037,6.7832
2024-04-30,STLD,126.4162,130.0594,2.882
2024-04-30,WSM,139.1439,142.2685,2.2456
2024-04-30,GWW,904.1995,906.2504,0.2268
2024-04-30,TEL,137.5589,146.1776,6.2655
2024-04-30,POOL,348.4189,350.5134,0.6011
2024-04-30,CF,74.965,76.1995,1.6468
2024-04-30,HSY,181.1359,186.0289,2.7013
2024-04-30,DPZ,513.2647,493.2004,-3.9092
2024-04-30,CL,87.7641,88.757,1.1314
2024-04-30,GILD,61.2132,60.34,-1.4264
2024-04-30,TGT,147.9286,144.4872,-2.3264
2024-04-30,JNJ,136.2981,139.3764,2.2585
2024-04-30,CIEN,46.23,48.17,4.1964
2024-05-31,TSCO,55.4168,52.4468,-5.3595
2024-05-31,BBY,76.9193,77.2139,0.383
2024-05-31,ORLY,64.2173,70.404,9.634
2024-05-31,LOW,213.002,212.2031,-0.3751
2024-05-31,AZO,2769.9399,2964.1001,7.0095
2024-05-31,PM,93.7037,94.8763,1.2514
2024-05-31,STLD,130.0594,126.2783,-2.9072
2024-05-31,ADBE,444.76,555.54,24.9078
2024-05-31,GWW,906.2504,887.3477,-2.0858
2024-05-31,WSM,142.2685,137.0042,-3.7003
2024-05-31,CF,76.1995,70.8379,-7.0363
2024-05-31,POOL,350.5134,296.3093,-15.4642
2024-05-31,DPZ,493.2004,502.15,1.8146
2024-05-31,CL,88.757,92.6526,4.389
2024-05-31,TEL,146.1776,146.8904,0.4876
2024-05-31,HSY,186.0289,172.864,-7.0768
2024-05-31,MCK,564.7405,579.6984,2.6486
2024-05-31,TGT,144.4872,136.9742,-5.1998
2024-05-31,GILD,60.34,65.2046,8.0619
2024-05-31,JNJ,139.3764,138.8918,-0.3477
2024-06-30,TSCO,52.4468,51.1492,-2.4741
2024-06-30,BBY,77.2139,79.2566,2.6456
2024-06-30,ORLY,70.404,75.0893,6.6549
2024-06-30,LOW,212.2031,237.4608,11.9026
2024-06-30,PM,94.8763,107.8255,13.6485
2024-06-30,AZO,2964.1001,3133.6899,5.7215
2024-06-30,STLD,126.2783,129.9058,2.8726
2024-06-30,WSM,137.0042,150.6769,9.9798
2024-06-30,GWW,887.3477,960.6867,8.265
2024-06-30,ADBE,555.54,551.65,-0.7002
2024-06-30,CF,70.8379,73.0074,3.0626
2024-06-30,POOL,296.3093,360.6272,21.7063
2024-06-30,MCK,579.6984,612.4334,5.6469
2024-06-30,DPZ,502.15,416.9266,-16.9717
2024-06-30,CL,92.6526,95.1885,2.737
2024-06-30,HSY,172.864,185.6998,7.4253
2024-06-30,TEL,146.8904,150.6987,2.5926
2024-06-30,TGT,136.9742,139.167,1.6009
2024-06-30,CIEN,48.18,52.74,9.4645
2024-06-30,GILD,65.2046,72.2848,10.8585
2024-07-31,TSCO,51.1492,52.1841,2.0233
2024-07-31,BBY,79.2566,91.9714,16.0425
2024-07-31,ORLY,75.0893,75.3313,0.3223
2024-07-31,LOW,237.4608,240.3528,1.2179
2024-07-31,PM,107.8255,115.4377,7.0597
2024-07-31,AZO,3133.6899,3181.48,1.525
2024-07-31,STLD,129.9058,116.5369,-10.2912
2024-07-31,ADBE,551.65,574.41,4.1258
2024-07-31,GWW,960.6867,970.6948,1.0418
2024-07-31,DPZ,416.9266,402.8346,-3.38
2024-07-31,CTAS,187.7643,198.291,5.6063
2024-07-31,CL,95.1885,102.2036,7.3697
2024-07-31,WSM,150.6769,130.8535,-13.1562
2024-07-31,MCK,612.4334,557.621,-8.9499
2024-07-31,HSY,185.6998,182.817,-1.5524
2024-07-31,TEL,150.6987,150.6356,-0.0418
2024-07-31,GILD,72.2848,75.0789,3.8654
2024-07-31,CIEN,52.74,57.65,9.3098
2024-07-31,CF,73.0074,79.9067,9.4502
2024-07-31,TGT,139.167,143.2487,2.9329
2024-08-31,TSCO,52.1841,56.7443,8.7385
2024-08-31,BBY,91.9714,95.5344,3.874
2024-08-31,ORLY,75.3313,76.7733,1.9142
2024-08-31,PM,115.4377,114.9432,-0.4283
2024-08-31,AZO,3181.48,3150.04,-0.9882
2024-08-31,LOW,240.3528,261.97,8.994
2024-08-31,STLD,116.5369,123.394,5.8841
2024-08-31,GWW,970.6948,1023.8065,5.4715
2024-08-31,WSM,130.8535,150.9107,15.3279
2024-08-31,CTAS,198.291,202.8227,2.2854
2024-08-31,ADBE,574.41,517.78,-9.8588
2024-08-31,MCK,557.621,491.3719,-11.8807
2024-08-31,HSY,182.817,181.6049,-0.663
2024-08-31,CL,102.2036,99.6221,-2.5258
2024-08-31,POOL,340.1978,364.5598,7.1611
2024-08-31,TEL,150.6356,148.076,-1.6992
2024-08-31,GILD,75.0789,80.4233,7.1184
2024-08-31,LMT,542.4938,561.3242,3.4711
2024-08-31,TGT,143.2487,145.3375,1.4582
2024-08-31,DPZ,402.8346,419.8894,4.2337
2024-09-30,TSCO,56.7443,51.7862,-8.7375
2024-09-30,BBY,95.5344,83.6319,-12.4589
2024-09-30,ORLY,76.7733,76.876,0.1337
2024-09-30,PM,114.9432,125.6422,9.3081
2024-09-30,LOW,261.97,254.3201,-2.9202
2024-09-30,AZO,3150.04,3009.0,-4.4774
2024-09-30,ADBE,517.78,478.08,-7.6674
2024-09-30,GWW,1023.8065,1093.2095,6.7789
2024-09-30,CTAS,202.8227,202.7537,-0.034
2024-09-30,CL,99.6221,90.3791,-9.2781
2024-09-30,WSM,150.9107,131.1838,-13.0719
2024-09-30,STLD,123.394,127.7198,3.5057
2024-09-30,TEL,148.076,144.5749,-2.3644
2024-09-30,LMT,561.3242,524.345,-6.5879
2024-09-30,HSY,181.6049,168.1583,-7.4043
2024-09-30,TGT,145.3375,139.9104,-3.7341
2024-09-30,MCK,491.3719,497.504,1.2479
2024-09-30,POOL,364.5598,349.8923,-4.0234
2024-09-30,GILD,80.4233,85.2004,5.9399
2024-09-30,JNJ,155.17,153.0635,-1.3575
2024-10-31,TSCO,51.7862,55.5451,7.2585
2024-10-31,BBY,83.6319,83.2343,-0.4755
2024-10-31,LOW,254.3201,264.6161,4.0484
2024-10-31,ORLY,76.876,82.8813,7.8117
2024-10-31,AZO,3009.0,3169.54,5.3353
2024-10-31,PM,125.6422,125.9831,0.2713
2024-10-31,ADBE,478.08,515.93,7.9171
2024-10-31,GWW,1093.2095,1189.9829,8.8522
2024-10-31,WSM,131.1838,168.2416,28.2487
2024-10-31,HSY,168.1583,168.1329,-0.0151
2024-10-31,STLD,127.7198,142.1751,11.318
2024-10-31,CL,90.3791,93.1953,3.116
2024-10-31,POOL,349.8923,366.0727,4.6244
2024-10-31,TEL,144.5749,148.8463,2.9544
2024-10-31,LMT,524.345,508.3664,-3.0473
2024-10-31,TGT,139.9104,124.2696,-11.1791
2024-10-31,DPZ,403.8705,464.8419,15.0968
2024-10-31,CIEN,63.51,69.72,9.778
2024-10-31,GILD,85.2004,88.8072,4.2333
2024-10-31,JNJ,153.0635,149.6106,-2.2559
2024-11-30,TSCO,55.5451,51.9481,-6.4758
2024-11-30,BBY,83.2343,80.2013,-3.6439
2024-11-30,ORLY,82.8813,79.0533,-4.6187
2024-11-30,LOW,264.6161,239.7212,-9.4079
2024-11-30,PM,125.9831,115.2145,-8.5476
2024-11-30,AZO,3169.54,3202.0,1.0241
2024-11-30,GWW,1189.9829,1040.6206,-12.5516
2024-11-30,ADBE,515.93,444.68,-13.81
2024-11-30,GILD,88.8072,89.3505,0.6118
2024-11-30,HSY,168.1329,161.6608,-3.8494
2024-11-30,LMT,508.3664,469.5512,-7.6353
2024-11-30,TEL,148.8463,140.8189,-5.3931
2024-11-30,WSM,168.2416,181.1125,7.6503
2024-11-30,STLD,142.1751,112.0929,-21.1586
2024-11-30,POOL,366.0727,330.9789,-9.5866
2024-11-30,CL,93.1953,87.6786,-5.9195
2024-11-30,JNJ,149.6106,139.5825,-6.7028
2024-11-30,CIEN,69.72,84.81,21.6437
2024-11-30,JKHY,172.6672,172.3428,-0.1879
2024-11-30,MCK,624.6254,567.0372,-9.2196
2024-12-31,TSCO,51.9481,53.2209,2.4501
2024-12-31,BBY,80.2013,80.2573,0.0699
2024-12-31,ORLY,79.0533,86.2947,9.1601
2024-12-31,LOW,239.7212,253.685,5.825
2024-12-31,PM,115.2145,124.6442,8.1845
2024-12-31,AZO,3202.0,3350.21,4.6287
2024-12-31,STLD,112.0929,125.978,12.3871
2024-12-31,ADBE,444.68,437.45,-1.6259
2024-12-31,GWW,1040.6206,1049.131,0.8178
2024-12-31,HSY,161.6608,142.4734,-11.8689
2024-12-31,TEL,140.8189,145.7436,3.4972
2024-12-31,POOL,330.9789,334.1922,0.9708
2024-12-31,CL,87.6786,84.0923,-4.0902
2024-12-31,MCK,567.0372,591.752,4.3586
2024-12-31,LMT,469.5512,447.3365,-4.731
2024-12-31,GILD,89.3505,94.0226,5.229
2024-12-31,JNJ,139.5825,146.8502,5.2068
2024-12-31,WSM,181.1125,207.3207,14.4707
2024-12-31,DPZ,411.092,439.8457,6.9945
2024-12-31,CF,82.5325,89.1974,8.0755
2025-01-31,TSCO,53.2209,54.4097,2.2336
2025-01-31,BBY,80.2573,84.0431,4.717
2025-01-31,ORLY,86.2947,91.576,6.1201
2025-01-31,LOW,253.685,242.5637,-4.3839
2025-01-31,PM,124.6442,148.654,19.2627
2025-01-31,ADBE,437.45,438.56,0.2537
2025-01-31,AZO,3350.21,3493.01,4.2624
2025-01-31,HSY,142.4734,166.2848,16.7129
2025-01-31,GWW,1049.131,1010.1984,-3.7109
2025-01-31,GILD,94.0226,110.5732,17.6029
2025-01-31,TEL,145.7436,152.3481,4.5316
2025-01-31,LMT,447.3365,435.1808,-2.7174
2025-01-31,STLD,125.978,132.729,5.3588
2025-01-31,POOL,334.1922,336.8618,0.7988
2025-01-31,CL,84.0923,88.4279,5.1557
2025-01-31,JNJ,146.8502,160.5468,9.3269
2025-01-31,MCK,591.752,637.0325,7.6519
2025-01-31,WSM,207.3207,190.8524,-7.9434
2025-01-31,DPZ,439.8457,479.5976,9.0377
2025-01-31,JKHY,171.1531,170.6616,-0.2872
2025-02-28,BBY,84.0431,69.6815,-17.0883
2025-02-28,ORLY,91.576,95.5053,4.2908
2025-02-28,PM,148.654,153.2981,3.1241
2025-02-28,LOW,242.5637,227.5302,-6.1977
2025-02-28,AZO,3493.01,3812.78,9.1546
2025-02-28,ADBE,438.56,383.53,-12.5479
2025-02-28,POOL,336.8618,310.1321,-7.9349
2025-02-28,CF,78.857,76.0637,-3.5423
2025-02-28,HSY,166.2848,164.6673,-0.9727
2025-02-28,GWW,1010.1984,977.1783,-3.2687
2025-02-28,LMT,435.1808,434.8304,-0.0805
2025-02-28,VLTO,99.1555,96.9705,-2.2036
2025-02-28,TEL,152.3481,139.7769,-8.2516
2025-02-28,MCK,637.0325,670.3409,5.2287
2025-02-28,STLD,132.729,123.4099,-7.0212
2025-02-28,TSCO,54.4097,54.1639,-0.4517
2025-02-28,WSM,190.8524,155.0712,-18.7481
2025-02-28,LII,593.5759,553.856,-6.6916
2025-02-28,DPZ,479.5976,451.7963,-5.7968
2025-02-28,JNJ,160.5468,161.3446,0.4969
2025-03-31,BBY,69.6815,63.1308,-9.4009
2025-03-31,ORLY,95.5053,94.3467,-1.2132
2025-03-31,LOW,227.5302,219.2475,-3.6403
2025-03-31,PM,153.2981,165.4959,7.9569
2025-03-31,ADBE,383.53,374.98,-2.2293
2025-03-31,AZO,3812.78,3762.6001,-1.3161
2025-03-31,POOL,310.1321,285.5729,-7.919
2025-03-31,HSY,164.6673,160.9702,-2.2452
2025-03-31,TEL,139.7769,144.7817,3.5805
2025-03-31,TGT,98.854,91.5981,-7.34
2025-03-31,CF,76.0637,76.2778,0.2815
2025-03-31,GWW,977.1783,1013.265,3.693
2025-03-31,JNJ,161.3446,152.073,-5.7465
